Country,Code,Year,COVID-19 doses (cumulative)
Asia,,2020-12-26,5189836.5
Asia,,2020-12-27,5485323
Asia,,2020-12-28,5810620
Asia,,2020-12-29,6159612
Asia,,2020-12-30,6505735
Asia,,2020-12-31,6857161
Asia,,2021-01-01,7432166
Asia,,2021-01-02,8007521.5
Asia,,2021-01-03,8661987
Asia,,2021-01-04,9319589
Asia,,2021-01-05,9951684
Asia,,2021-01-06,10594172
Asia,,2021-01-07,11261704
Asia,,2021-01-08,11904961
Asia,,2021-01-09,12550664
Asia,,2021-01-10,12935920
Asia,,2021-01-11,13334147
Asia,,2021-01-12,13781913
Asia,,2021-01-13,14308862
Asia,,2021-01-14,15610253
Asia,,2021-01-15,16916136
Asia,,2021-01-16,18115198
Asia,,2021-01-17,19172258
Asia,,2021-01-18,20574142
Asia,,2021-01-19,21985630
Asia,,2021-01-20,23305578
Asia,,2021-01-21,25277338
Asia,,2021-01-22,27256150
Asia,,2021-01-23,28993302
Asia,,2021-01-24,30648028
Asia,,2021-01-25,32762284
Asia,,2021-01-26,34602668
Asia,,2021-01-27,35706524
Asia,,2021-01-28,37185190
Asia,,2021-01-29,38632264
Asia,,2021-01-30,39562844
Asia,,2021-01-31,40331120
Asia,,2021-02-01,43506800
Asia,,2021-02-02,46621290
Asia,,2021-02-03,49893804
Asia,,2021-02-04,52588052
Asia,,2021-02-05,55058596
Asia,,2021-02-06,57365716
Asia,,2021-02-07,59278788
Asia,,2021-02-08,61772416
Asia,,2021-02-09,64235216
Asia,,2021-02-10,66062060
Asia,,2021-02-11,67820060
Asia,,2021-02-12,69919656
Asia,,2021-02-13,71373736
Asia,,2021-02-14,72823624
Asia,,2021-02-15,74642340
Asia,,2021-02-16,76767780
Asia,,2021-02-17,78991624
Asia,,2021-02-18,81646350
Asia,,2021-02-19,83886820
Asia,,2021-02-20,85586104
Asia,,2021-02-21,86993720
Asia,,2021-02-22,88734320
Asia,,2021-02-23,90991280
Asia,,2021-02-24,93174070
Asia,,2021-02-25,95614344
Asia,,2021-02-26,97823256
Asia,,2021-02-27,99744030
Asia,,2021-02-28,101024104
Asia,,2021-03-01,103398296
Asia,,2021-03-02,106290984
Asia,,2021-03-03,109541550
Asia,,2021-03-04,112849060
Asia,,2021-03-05,116050780
Asia,,2021-03-06,119140860
Asia,,2021-03-07,120764400
Asia,,2021-03-08,124792216
Asia,,2021-03-09,128342840
Asia,,2021-03-10,131721780
Asia,,2021-03-11,134163960
Asia,,2021-03-12,138144910
Asia,,2021-03-13,141698420
Asia,,2021-03-14,143480400
Asia,,2021-03-15,149448640
Asia,,2021-03-16,154882080
Asia,,2021-03-17,160380700
Asia,,2021-03-18,165587570
Asia,,2021-03-19,171514670
Asia,,2021-03-20,176756290
Asia,,2021-03-21,181270140
Asia,,2021-03-22,188465010
Asia,,2021-03-23,194665780
Asia,,2021-03-24,201679000
Asia,,2021-03-25,211242140
Asia,,2021-03-26,221656750
Asia,,2021-03-27,230026180
Asia,,2021-03-28,235466380
Asia,,2021-03-29,241537920
Asia,,2021-03-30,248882600
Asia,,2021-03-31,257983490
Asia,,2021-04-01,270039940
Asia,,2021-04-02,282554700
Asia,,2021-04-03,289544740
Asia,,2021-04-04,296881340
Asia,,2021-04-05,305192700
Asia,,2021-04-06,313544500
Asia,,2021-04-07,322307650
Asia,,2021-04-08,334585500
Asia,,2021-04-09,346389730
Asia,,2021-04-10,354514140
Asia,,2021-04-11,361457820
Asia,,2021-04-12,371715100
Asia,,2021-04-13,379744900
Asia,,2021-04-14,388139840
Asia,,2021-04-15,396792830
Asia,,2021-04-16,405061900
Asia,,2021-04-17,411456500
Asia,,2021-04-18,415988500
Asia,,2021-04-19,423793860
Asia,,2021-04-20,430860450
Asia,,2021-04-21,439435070
Asia,,2021-04-22,451674370
Asia,,2021-04-23,460869660
Asia,,2021-04-24,468655100
Asia,,2021-04-25,476625000
Asia,,2021-04-26,486787940
Asia,,2021-04-27,498006140
Asia,,2021-04-28,511279200
Asia,,2021-04-29,525517470
Asia,,2021-04-30,542292600
Asia,,2021-05-01,550691500
Asia,,2021-05-02,557602700
Asia,,2021-05-03,565983360
Asia,,2021-05-04,574618430
Asia,,2021-05-05,584179260
Asia,,2021-05-06,597767800
Asia,,2021-05-07,613171200
Asia,,2021-05-08,626625400
Asia,,2021-05-09,635642100
Asia,,2021-05-10,649145400
Asia,,2021-05-11,663808600
Asia,,2021-05-12,679588030
Asia,,2021-05-13,696175740
Asia,,2021-05-14,712897600
Asia,,2021-05-15,728633300
Asia,,2021-05-16,744671700
Asia,,2021-05-17,763600500
Asia,,2021-05-18,781840200
Asia,,2021-05-19,799745400
Asia,,2021-05-20,821566100
Asia,,2021-05-21,843422460
Asia,,2021-05-22,860964300
Asia,,2021-05-23,877252030
Asia,,2021-05-24,898658560
Asia,,2021-05-25,922860860
Asia,,2021-05-26,948738940
Asia,,2021-05-27,972956700
Asia,,2021-05-28,997159040
Asia,,2021-05-29,1021558700
Asia,,2021-05-30,1043641900
Asia,,2021-05-31,1070962900
Asia,,2021-06-01,1097667100
Asia,,2021-06-02,1126831500
Asia,,2021-06-03,1152218400
Asia,,2021-06-04,1181897200
Asia,,2021-06-05,1205157900
Asia,,2021-06-06,1224798700
Asia,,2021-06-07,1247929200
Asia,,2021-06-08,1270955900
Asia,,2021-06-09,1294591200
Asia,,2021-06-10,1323297500
Asia,,2021-06-11,1349756200
Asia,,2021-06-12,1371177900
Asia,,2021-06-13,1391819500
Asia,,2021-06-14,1411416200
Asia,,2021-06-15,1440144000
Asia,,2021-06-16,1471147600
Asia,,2021-06-17,1504039300
Asia,,2021-06-18,1537074600
Asia,,2021-06-19,1566200200
Asia,,2021-06-20,1592694100
Asia,,2021-06-21,1626965100
Asia,,2021-06-22,1660493400
Asia,,2021-06-23,1693495300
Asia,,2021-06-24,1730789400
Asia,,2021-06-25,1766284200
Asia,,2021-06-26,1800655500
Asia,,2021-06-27,1829607700
Asia,,2021-06-28,1859405800
Asia,,2021-06-29,1890188400
Asia,,2021-06-30,1917869200
Asia,,2021-07-01,1948652900
Asia,,2021-07-02,1974526600
Asia,,2021-07-03,2000967300
Asia,,2021-07-04,2018817900
Asia,,2021-07-05,2040918800
Asia,,2021-07-06,2063715300
Asia,,2021-07-07,2084752500
Asia,,2021-07-08,2114370200
Asia,,2021-07-09,2135860200
Asia,,2021-07-10,2153164300
Asia,,2021-07-11,2167768600
Asia,,2021-07-12,2186525200
Asia,,2021-07-13,2210271200
Asia,,2021-07-14,2235850500
Asia,,2021-07-15,2259987500
Asia,,2021-07-16,2282557200
Asia,,2021-07-17,2304351000
Asia,,2021-07-18,2322049000
Asia,,2021-07-19,2341742300
Asia,,2021-07-20,2361833000
Asia,,2021-07-21,2383566600
Asia,,2021-07-22,2411401200
Asia,,2021-07-23,2438688300
Asia,,2021-07-24,2463459000
Asia,,2021-07-25,2483590100
Asia,,2021-07-26,2513529300
Asia,,2021-07-27,2544348400
Asia,,2021-07-28,2576586000
Asia,,2021-07-29,2611314700
Asia,,2021-07-30,2645320200
Asia,,2021-07-31,2675119900
Asia,,2021-08-01,2704077800
Asia,,2021-08-02,2738436600
Asia,,2021-08-03,2775592000
Asia,,2021-08-04,2805810400
Asia,,2021-08-05,2836438500
Asia,,2021-08-06,2868166400
Asia,,2021-08-07,2895232500
Asia,,2021-08-08,2920202200
Asia,,2021-08-09,2947118300
Asia,,2021-08-10,2976614400
Asia,,2021-08-11,3004364500
Asia,,2021-08-12,3033388500
Asia,,2021-08-13,3062656300
Asia,,2021-08-14,3087395000
Asia,,2021-08-15,3105665000
Asia,,2021-08-16,3130499300
Asia,,2021-08-17,3158576000
Asia,,2021-08-18,3185938000
Asia,,2021-08-19,3212120000
Asia,,2021-08-20,3238934300
Asia,,2021-08-21,3262701800
Asia,,2021-08-22,3284738300
Asia,,2021-08-23,3309835300
Asia,,2021-08-24,3339833600
Asia,,2021-08-25,3372184300
Asia,,2021-08-26,3404589800
Asia,,2021-08-27,3442370300
Asia,,2021-08-28,3475104800
Asia,,2021-08-29,3500954600
Asia,,2021-08-30,3528858600
Asia,,2021-08-31,3556507000
Asia,,2021-09-01,3591990800
Asia,,2021-09-02,3617776400
Asia,,2021-09-03,3641008400
Asia,,2021-09-04,3659426000
Asia,,2021-09-05,3680150500
Asia,,2021-09-06,3699395800
Asia,,2021-09-07,3729327400
Asia,,2021-09-08,3760682800
Asia,,2021-09-09,3788860700
Asia,,2021-09-10,3808918300
Asia,,2021-09-11,3835936300
Asia,,2021-09-12,3856199200
Asia,,2021-09-13,3881107500
Asia,,2021-09-14,3898268400
Asia,,2021-09-15,3921424400
Asia,,2021-09-16,3945473500
Asia,,2021-09-17,3967293700
Asia,,2021-09-18,3999098000
Asia,,2021-09-19,4019107600
Asia,,2021-09-20,4036249600
Asia,,2021-09-21,4056466400
Asia,,2021-09-22,4076530200
Asia,,2021-09-23,4101054500
Asia,,2021-09-24,4126687500
Asia,,2021-09-25,4143917800
Asia,,2021-09-26,4159391000
Asia,,2021-09-27,4185786000
Asia,,2021-09-28,4204589300
Asia,,2021-09-29,4231570700
Asia,,2021-09-30,4252253000
Asia,,2021-10-01,4270401500
Asia,,2021-10-02,4288706300
Asia,,2021-10-03,4302925300
Asia,,2021-10-04,4317857000
Asia,,2021-10-05,4336617500
Asia,,2021-10-06,4353044000
Asia,,2021-10-07,4368015000
Asia,,2021-10-08,4388716000
Asia,,2021-10-09,4407348000
Asia,,2021-10-10,4424878000
Asia,,2021-10-11,4437986000
Asia,,2021-10-12,4456379400
Asia,,2021-10-13,4472761000
Asia,,2021-10-14,4488060000
Asia,,2021-10-15,4503328000
Asia,,2021-10-16,4515573000
Asia,,2021-10-17,4529463000
Asia,,2021-10-18,4543615000
Asia,,2021-10-19,4565073400
Asia,,2021-10-20,4587397000
Asia,,2021-10-21,4604950500
Asia,,2021-10-22,4625234400
Asia,,2021-10-23,4640208000
Asia,,2021-10-24,4657758700
Asia,,2021-10-25,4669266400
Asia,,2021-10-26,4688607000
Asia,,2021-10-27,4708329500
Asia,,2021-10-28,4729519000
Asia,,2021-10-29,4754675000
Asia,,2021-10-30,4778402300
Asia,,2021-10-31,4796055000
Asia,,2021-11-01,4813694000
Asia,,2021-11-02,4831569000
Asia,,2021-11-03,4854731300
Asia,,2021-11-04,4875908000
Asia,,2021-11-05,4895662600
Asia,,2021-11-06,4916131300
Asia,,2021-11-07,4936987000
Asia,,2021-11-08,4958365000
Asia,,2021-11-09,4981681000
Asia,,2021-11-10,5007742000
Asia,,2021-11-11,5031269000
Asia,,2021-11-12,5058158000
Asia,,2021-11-13,5082683000
Asia,,2021-11-14,5099900400
Asia,,2021-11-15,5117259300
Asia,,2021-11-16,5138266000
Asia,,2021-11-17,5160950000
Asia,,2021-11-18,5182239000
Asia,,2021-11-19,5203208700
Asia,,2021-11-20,5228499500
Asia,,2021-11-21,5245507000
Asia,,2021-11-22,5265590300
Asia,,2021-11-23,5288634400
Asia,,2021-11-24,5313976300
Asia,,2021-11-25,5335343000
Asia,,2021-11-26,5363943400
Asia,,2021-11-27,5382719000
Asia,,2021-11-28,5408611300
Asia,,2021-11-29,5431525000
Asia,,2021-11-30,5458242000
Asia,,2021-12-01,5487341000
Asia,,2021-12-02,5514030600
Asia,,2021-12-03,5535587000
Asia,,2021-12-04,5563934700
Asia,,2021-12-05,5583768600
Asia,,2021-12-06,5602639400
Asia,,2021-12-07,5625675000
Asia,,2021-12-08,5649066500
Asia,,2021-12-09,5675001300
Asia,,2021-12-10,5696443000
Asia,,2021-12-11,5728725000
Asia,,2021-12-12,5747641300
Asia,,2021-12-13,5768184300
Asia,,2021-12-14,5796630500
Asia,,2021-12-15,5822758400
Asia,,2021-12-16,5846798300
Asia,,2021-12-17,5876858000
Asia,,2021-12-18,5904835600
Asia,,2021-12-19,5924983300
Asia,,2021-12-20,5948139000
Asia,,2021-12-21,5977592000
Asia,,2021-12-22,6002914000
Asia,,2021-12-23,6033284600
Asia,,2021-12-24,6062838000
Asia,,2021-12-25,6092079600
Asia,,2021-12-26,6110758400
Asia,,2021-12-27,6135423000
Asia,,2021-12-28,6166938600
Asia,,2021-12-29,6200818000
Asia,,2021-12-30,6227764000
Asia,,2021-12-31,6257488000
Asia,,2022-01-01,6274434600
Asia,,2022-01-02,6289503000
Asia,,2022-01-03,6311831600
Asia,,2022-01-04,6335999500
Asia,,2022-01-05,6362951700
Asia,,2022-01-06,6389397500
Asia,,2022-01-07,6419702000
Asia,,2022-01-08,6435778600
Asia,,2022-01-09,6457531000
Asia,,2022-01-10,6478784000
Asia,,2022-01-11,6509200000
Asia,,2022-01-12,6533116000
Asia,,2022-01-13,6557356500
Asia,,2022-01-14,6573897700
Asia,,2022-01-15,6596997600
Asia,,2022-01-16,6615195000
Asia,,2022-01-17,6635360000
Asia,,2022-01-18,6649613300
Asia,,2022-01-19,6679944000
Asia,,2022-01-20,6701583000
Asia,,2022-01-21,6723440600
Asia,,2022-01-22,6741455000
Asia,,2022-01-23,6756378000
Asia,,2022-01-24,6770341400
Asia,,2022-01-25,6790579700
Asia,,2022-01-26,6810274000
Asia,,2022-01-27,6825969000
Asia,,2022-01-28,6844740600
Asia,,2022-01-29,6859729400
Asia,,2022-01-30,6874715600
Asia,,2022-01-31,6888749000
Asia,,2022-02-01,6901572000
Asia,,2022-02-02,6915282000
Asia,,2022-02-03,6928815600
Asia,,2022-02-04,6943833600
Asia,,2022-02-05,6959592400
Asia,,2022-02-06,6971773000
Asia,,2022-02-07,6984781300
Asia,,2022-02-08,7005311500
Asia,,2022-02-09,7028468000
Asia,,2022-02-10,7045047000
Asia,,2022-02-11,7070257700
Asia,,2022-02-12,7087163400
Asia,,2022-02-13,7104504300
Asia,,2022-02-14,7121382000
Asia,,2022-02-15,7140495000
Asia,,2022-02-16,7157253600
Asia,,2022-02-17,7176695300
Asia,,2022-02-18,7194950700
Asia,,2022-02-19,7213057500
Asia,,2022-02-20,7223564300
Asia,,2022-02-21,7237895000
Asia,,2022-02-22,7253572600
Asia,,2022-02-23,7271359000
Asia,,2022-02-24,7291050000
Asia,,2022-02-25,7311108000
Asia,,2022-02-26,7327960000
Asia,,2022-02-27,7341297700
Asia,,2022-02-28,7359425000
Asia,,2022-03-01,7371190300
Asia,,2022-03-02,7386040000
Asia,,2022-03-03,7400596000
Asia,,2022-03-04,7415420400
Asia,,2022-03-05,7428944000
Asia,,2022-03-06,7438365700
Asia,,2022-03-07,7450193400
Asia,,2022-03-08,7462032400
Asia,,2022-03-09,7474735000
Asia,,2022-03-10,7487351300
Asia,,2022-03-11,7501094400
Asia,,2022-03-12,7511769600
Asia,,2022-03-13,7521031000
Asia,,2022-03-14,7532717000
Asia,,2022-03-15,7545309000
Asia,,2022-03-16,7558238000
Asia,,2022-03-17,7570790000
Asia,,2022-03-18,7581655600
Asia,,2022-03-19,7591125500
Asia,,2022-03-20,7600070000
Asia,,2022-03-21,7610889000
Asia,,2022-03-22,7625779000
Asia,,2022-03-23,7641003500
Asia,,2022-03-24,7654514000
Asia,,2022-03-25,7666219000
Asia,,2022-03-26,7678884000
Asia,,2022-03-27,7689113000
Asia,,2022-03-28,7706744000
Asia,,2022-03-29,7721961000
Asia,,2022-03-30,7738174000
Asia,,2022-03-31,7750149600
Asia,,2022-04-01,7758963700
Asia,,2022-04-02,7766967000
Asia,,2022-04-03,7774267400
Asia,,2022-04-04,7780948500
Asia,,2022-04-05,7789551000
Asia,,2022-04-06,7797734000
Asia,,2022-04-07,7806278000
Asia,,2022-04-08,7814928000
Asia,,2022-04-09,7822443000
Asia,,2022-04-10,7828208000
Asia,,2022-04-11,7835209700
Asia,,2022-04-12,7842908700
Asia,,2022-04-13,7849760300
Asia,,2022-04-14,7856471000
Asia,,2022-04-15,7862473000
Asia,,2022-04-16,7868603400
Asia,,2022-04-17,7873885700
Asia,,2022-04-18,7880255000
Asia,,2022-04-19,7888720400
Asia,,2022-04-20,7895590000
Asia,,2022-04-21,7903739400
Asia,,2022-04-22,7912185300
Asia,,2022-04-23,7919800300
Asia,,2022-04-24,7925924400
Asia,,2022-04-25,7932598300
Asia,,2022-04-26,7940469000
Asia,,2022-04-27,7949267500
Asia,,2022-04-28,7956854000
Asia,,2022-04-29,7964939000
Asia,,2022-04-30,7970213000
Asia,,2022-05-01,7974506000
Asia,,2022-05-02,7977668000
Asia,,2022-05-03,7981502500
Asia,,2022-05-04,7984467000
Asia,,2022-05-05,7988569000
Asia,,2022-05-06,7993733000
Asia,,2022-05-07,7998534000
Asia,,2022-05-08,8002625500
Asia,,2022-05-09,8006847000
Asia,,2022-05-10,8011776500
Asia,,2022-05-11,8017011000
Asia,,2022-05-12,8021910500
Asia,,2022-05-13,8026984000
Asia,,2022-05-14,8031728600
Asia,,2022-05-15,8035620000
Asia,,2022-05-16,8039226400
Asia,,2022-05-17,8043851000
Asia,,2022-05-18,8049194000
Asia,,2022-05-19,8054292500
Asia,,2022-05-20,8059832300
Asia,,2022-05-21,8064396000
Asia,,2022-05-22,8068026400
Asia,,2022-05-23,8071956500
Asia,,2022-05-24,8076431000
Asia,,2022-05-25,8080928300
Asia,,2022-05-26,8085464600
Asia,,2022-05-27,8090400000
Asia,,2022-05-28,8094773000
Asia,,2022-05-29,8098158600
Asia,,2022-05-30,8101511700
Asia,,2022-05-31,8106141000
Asia,,2022-06-01,8110984000
Asia,,2022-06-02,8113925600
Asia,,2022-06-03,8117485000
Asia,,2022-06-04,8124610000
Asia,,2022-06-05,8132371000
Asia,,2022-06-06,8140415500
Asia,,2022-06-07,8150087700
Asia,,2022-06-08,8156937000
Asia,,2022-06-09,8162788400
Asia,,2022-06-10,8168742000
Asia,,2022-06-11,8174064600
Asia,,2022-06-12,8178877000
Asia,,2022-06-13,8183623700
Asia,,2022-06-14,8188728000
Asia,,2022-06-15,8193812500
Asia,,2022-06-16,8199215600
Asia,,2022-06-17,8204553000
Asia,,2022-06-18,8209404400
Asia,,2022-06-19,8213066000
Asia,,2022-06-20,8216869400
Asia,,2022-06-21,8221900300
Asia,,2022-06-22,8227393500
Asia,,2022-06-23,8233020000
Asia,,2022-06-24,8238702000
Asia,,2022-06-25,8243704000
Asia,,2022-06-26,8247782400
Asia,,2022-06-27,8252522500
Asia,,2022-06-28,8258273300
Asia,,2022-06-29,8263482400
Asia,,2022-06-30,8268730400
Asia,,2022-07-01,8273189000
Asia,,2022-07-02,8277419500
Asia,,2022-07-03,8280819000
Asia,,2022-07-04,8284628500
Asia,,2022-07-05,8289779700
Asia,,2022-07-06,8294834700
Asia,,2022-07-07,8300168700
Asia,,2022-07-08,8306309600
Asia,,2022-07-09,8311063600
Asia,,2022-07-10,8314991600
Asia,,2022-07-11,8319208000
Asia,,2022-07-12,8323200000
Asia,,2022-07-13,8328071700
Asia,,2022-07-14,8334224000
Asia,,2022-07-15,8340631000
Asia,,2022-07-16,8345622500
Asia,,2022-07-17,8349948400
Asia,,2022-07-18,8357965300
Asia,,2022-07-19,8367052300
Asia,,2022-07-20,8374683600
Asia,,2022-07-21,8382725000
Asia,,2022-07-22,8390973000
Asia,,2022-07-23,8398431000
Asia,,2022-07-24,8404314000
Asia,,2022-07-25,8409849000
Asia,,2022-07-26,8417078000
Asia,,2022-07-27,8424169000
Asia,,2022-07-28,8432494600
Asia,,2022-07-29,8440638500
Asia,,2022-07-30,8448131000
Asia,,2022-07-31,8454033400
Asia,,2022-08-01,8458281500
Asia,,2022-08-02,8464527000
Asia,,2022-08-03,8471134700
Asia,,2022-08-04,8477658000
Asia,,2022-08-05,8484955600
Asia,,2022-08-06,8491441700
Asia,,2022-08-07,8496815600
Asia,,2022-08-08,8502955500
Asia,,2022-08-09,8508835000
Asia,,2022-08-10,8513280500
Asia,,2022-08-11,8518333000
Asia,,2022-08-12,8523109400
Asia,,2022-08-13,8528127500
Asia,,2022-08-14,8532912600
Asia,,2022-08-15,8537977300
Asia,,2022-08-16,8541739000
Asia,,2022-08-17,8547614000
Asia,,2022-08-18,8554214400
Asia,,2022-08-19,8560203000
Asia,,2022-08-20,8564410400
Asia,,2022-08-21,8569403000
Asia,,2022-08-22,8575137000
Asia,,2022-08-23,8580681700
Asia,,2022-08-24,8585810000
Asia,,2022-08-25,8590748000
Asia,,2022-08-26,8596701000
Asia,,2022-08-27,8601830000
Asia,,2022-08-28,8606371000
Asia,,2022-08-29,8611157000
Asia,,2022-08-30,8616168000
Asia,,2022-08-31,8620425000
Asia,,2022-09-01,8623819000
Asia,,2022-09-02,8628192000
Asia,,2022-09-03,8632571000
Asia,,2022-09-04,8636168000
Asia,,2022-09-05,8640736000
Asia,,2022-09-06,8644381000
Asia,,2022-09-07,8648130000
Asia,,2022-09-08,8653371000
Asia,,2022-09-09,8657873000
Asia,,2022-09-10,8661601000
Asia,,2022-09-11,8664860000
Asia,,2022-09-12,8669019000
Asia,,2022-09-13,8672720000
Asia,,2022-09-14,8676412000
Asia,,2022-09-15,8680857000
Asia,,2022-09-16,8684501000
Asia,,2022-09-17,8688617000
Asia,,2022-09-18,8691429000
Asia,,2022-09-19,8693837000
Asia,,2022-09-20,8696646000
Asia,,2022-09-21,8699280000
Asia,,2022-09-22,8702277000
Asia,,2022-09-23,8705053000
Asia,,2022-09-24,8707974000
Asia,,2022-09-25,8710682000
Asia,,2022-09-26,8713743000
Asia,,2022-09-27,8717292000
Asia,,2022-09-28,8720890000
Asia,,2022-09-29,8725272000
Asia,,2022-09-30,8730707000
Asia,,2022-10-01,8734096000
Asia,,2022-10-02,8737466000
Asia,,2022-10-03,8740492000
Asia,,2022-10-04,8743693000
Asia,,2022-10-05,8746799000
Asia,,2022-10-06,8748290000
Asia,,2022-10-07,8750169000
Asia,,2022-10-08,8752182000
Asia,,2022-10-09,8753834000
Asia,,2022-10-10,8755206000
Asia,,2022-10-11,8757073000
Asia,,2022-10-12,8759277000
Asia,,2022-10-13,8761070000
Asia,,2022-10-14,8763123000
Asia,,2022-10-15,8765347000
Asia,,2022-10-16,8767068000
Asia,,2022-10-17,8768464000
Asia,,2022-10-18,8770229000
Asia,,2022-10-19,8771903000
Asia,,2022-10-20,8773729000
Asia,,2022-10-21,8775639000
Asia,,2022-10-22,8778030000
Asia,,2022-10-23,8779725000
Asia,,2022-10-24,8781356000
Asia,,2022-10-25,8783011000
Asia,,2022-10-26,8784719000
Asia,,2022-10-27,8786786000
Asia,,2022-10-28,8789093000
Asia,,2022-10-29,8790876000
Asia,,2022-10-30,8792830000
Asia,,2022-10-31,8794789000
Asia,,2022-11-01,8796974000
Asia,,2022-11-02,8798694000
Asia,,2022-11-03,8800204000
Asia,,2022-11-04,8802148000
Asia,,2022-11-05,8804107000
Asia,,2022-11-06,8805388000
Asia,,2022-11-07,8806791000
Asia,,2022-11-08,8808313000
Asia,,2022-11-09,8810686000
Asia,,2022-11-10,8812407000
Asia,,2022-11-11,8814437000
Asia,,2022-11-12,8816515000
Asia,,2022-11-13,8818062000
Asia,,2022-11-14,8819676000
Asia,,2022-11-15,8821530000
Asia,,2022-11-16,8823325000
Asia,,2022-11-17,8825097000
Asia,,2022-11-18,8827233000
Asia,,2022-11-19,8829362000
Asia,,2022-11-20,8831344000
Asia,,2022-11-21,8832970000
Asia,,2022-11-22,8834785000
Asia,,2022-11-23,8836111000
Asia,,2022-11-24,8838053000
Asia,,2022-11-25,8840301000
Asia,,2022-11-26,8842537000
Asia,,2022-11-27,8843807000
Asia,,2022-11-28,8845220000
Asia,,2022-11-29,8846766000
Asia,,2022-11-30,8848329000
Asia,,2022-12-01,8853435000
Asia,,2022-12-02,8858776000
Asia,,2022-12-03,8865366000
Asia,,2022-12-04,8872304000
Asia,,2022-12-05,8873802000
Asia,,2022-12-06,8875520000
Asia,,2022-12-07,8877355000
Asia,,2022-12-08,8879408000
Asia,,2022-12-09,8882094000
Asia,,2022-12-10,8884753000
Asia,,2022-12-11,8886665000
Asia,,2022-12-12,8889201000
Asia,,2022-12-13,8892030000
Asia,,2022-12-14,8894883000
Asia,,2022-12-15,8897628000
Asia,,2022-12-16,8900597000
Asia,,2022-12-17,8903160000
Asia,,2022-12-18,8904933000
Asia,,2022-12-19,8907064000
Asia,,2022-12-20,8911484000
Asia,,2022-12-21,8916357000
Asia,,2022-12-22,8919856000
Asia,,2022-12-23,8923572000
Asia,,2022-12-24,8926186000
Asia,,2022-12-25,8927958000
Asia,,2022-12-26,8930349000
Asia,,2022-12-27,8932616000
Asia,,2022-12-28,8934664000
Asia,,2022-12-29,8936467000
Asia,,2022-12-30,8938097000
Asia,,2022-12-31,8939317000
Asia,,2023-01-01,8940248000
Asia,,2023-01-02,8948043000
Asia,,2023-01-03,8949404000
Asia,,2023-01-04,8951739000
Asia,,2023-01-05,8954063000
Asia,,2023-01-06,8957023000
Asia,,2023-01-07,8959490000
Asia,,2023-01-08,8961490000
Asia,,2023-01-09,8964084000
Asia,,2023-01-10,8967502000
Asia,,2023-01-11,8970832000
Asia,,2023-01-12,8974025000
Asia,,2023-01-13,8976240000
Asia,,2023-01-14,8978263000
Asia,,2023-01-15,8979910000
Asia,,2023-01-16,8983446000
Asia,,2023-01-17,8985711000
Asia,,2023-01-18,8987946000
Asia,,2023-01-19,8990244000
Asia,,2023-01-20,8992492000
Asia,,2023-01-21,8994731000
Asia,,2023-01-22,8996812000
Asia,,2023-01-23,8997937000
Asia,,2023-01-24,8999241000
Asia,,2023-01-25,9000507000
Asia,,2023-01-26,9001832000
Asia,,2023-01-27,9003138000
Asia,,2023-01-28,9004598000
Asia,,2023-01-29,9005861000
Asia,,2023-01-30,9007787000
Asia,,2023-01-31,9009468000
Asia,,2023-02-01,9010481000
Asia,,2023-02-02,9011416000
Asia,,2023-02-03,9012433000
Asia,,2023-02-04,9013444000
Asia,,2023-02-05,9014270000
Asia,,2023-02-06,9014978000
Asia,,2023-02-07,9015781000
Asia,,2023-02-08,9016560000
Asia,,2023-02-09,9017207000
Asia,,2023-02-10,9018163000
Asia,,2023-02-11,9018956000
Asia,,2023-02-12,9019700000
Asia,,2023-02-13,9020493000
Asia,,2023-02-14,9021899000
Asia,,2023-02-15,9022857000
Asia,,2023-02-16,9023813000
Asia,,2023-02-17,9024837000
Asia,,2023-02-18,9025876000
Asia,,2023-02-19,9026751000
Asia,,2023-02-20,9027571000
Asia,,2023-02-21,9028399000
Asia,,2023-02-22,9029234000
Asia,,2023-02-23,9030056000
Asia,,2023-02-24,9031207000
Asia,,2023-02-25,9032364000
Asia,,2023-02-26,9033381000
Asia,,2023-02-27,9034317000
Asia,,2023-02-28,9035260000
Asia,,2023-03-01,9036234000
Asia,,2023-03-02,9037159000
Asia,,2023-03-03,9038104000
Asia,,2023-03-04,9039071000
Asia,,2023-03-05,9039982000
Asia,,2023-03-06,9040758000
Asia,,2023-03-07,9041549000
Asia,,2023-03-08,9042338000
Asia,,2023-03-09,9043123000
Asia,,2023-03-10,9045793000
Asia,,2023-03-11,9048656000
Asia,,2023-03-12,9051382000
Asia,,2023-03-13,9054032000
Asia,,2023-03-14,9056692000
Asia,,2023-03-15,9059393000
Asia,,2023-03-16,9062092000
Asia,,2023-03-17,9064813000
Asia,,2023-03-18,9067517000
Asia,,2023-03-19,9070174000
Asia,,2023-03-20,9070938000
Asia,,2023-03-21,9071683000
Asia,,2023-03-22,9072457000
Asia,,2023-03-23,9073229000
Asia,,2023-03-24,9074034000
Asia,,2023-03-25,9074841000
Asia,,2023-03-26,9075600000
Asia,,2023-03-27,9076397000
Asia,,2023-03-28,9077208000
Asia,,2023-03-29,9078031000
Asia,,2023-03-30,9078856000
Asia,,2023-03-31,9079682000
Asia,,2023-04-01,9080484000
Asia,,2023-04-02,9081263000
Asia,,2023-04-03,9082187000
Asia,,2023-04-04,9083059000
